Source.Name,¼Ó¼º,DeployLocationID,Tag,AreaObjectID,#Territory:Position_X,#Territory:Position_Y,Territory:TerritoryType,Territory:Position,Territory:Radius,Territory:Direction
db_area_40212_deploy_location.xlsm,b_0,3,D2,402052,75,58,Square,"{""X"":75,""Y"":58}",2,180
db_area_40212_deploy_location.xlsm,b_0,4,D1,402051,36,29,Square,"{""X"":36,""Y"":29}",2,180
db_area_40212_deploy_location.xlsm,b_0,5,D1,402051,32,26,Square,"{""X"":32,""Y"":26}",2,180
db_area_40212_deploy_location.xlsm,b_0,6,D1,402051,29,31,Square,"{""X"":29,""Y"":31}",2,180
db_area_40212_deploy_location.xlsm,b_0,7,D1,402051,72,47,Square,"{""X"":72,""Y"":47}",2,180
db_area_40212_deploy_location.xlsm,b_0,8,D2,402052,24,23,Square,"{""X"":24,""Y"":23}",2,180
db_area_40212_deploy_location.xlsm,b_0,9,D1,402051,22,29,Square,"{""X"":22,""Y"":29}",2,180
db_area_40212_deploy_location.xlsm,b_0,10,D1,402051,67,54,Square,"{""X"":67,""Y"":54}",2,180
db_area_40212_deploy_location.xlsm,b_0,11,D2,402052,80,62,Square,"{""X"":80,""Y"":62}",2,180
db_area_40212_deploy_location.xlsm,b_0,12,D2,402052,29,27,Square,"{""X"":29,""Y"":27}",2,180
db_area_40212_deploy_location.xlsm,b_0,13,CommonGimmick_Thron,70001,59,35,Position,"{""X"":59,""Y"":35}",0,180
db_area_40212_deploy_location.xlsm,b_0,14,CommonGimmick_Thron,70001,50,37,Position,"{""X"":50,""Y"":37}",0,180
db_area_40212_deploy_location.xlsm,b_0,15,CommonGimmick_Thron,70001,43,45,Position,"{""X"":43,""Y"":45}",0,180
db_area_40212_deploy_location.xlsm,b_0,16,CommonGimmick_Thron,70001,48,50,Position,"{""X"":48,""Y"":50}",0,180
db_area_40212_deploy_location.xlsm,b_0,17,CommonGimmick_Thron,70001,55,48,Position,"{""X"":55,""Y"":48}",0,180
db_area_40212_deploy_location.xlsm,b_0,18,CommonGimmick_Thron,70001,56,41,Position,"{""X"":56,""Y"":41}",0,180
db_area_40212_deploy_location.xlsm,b_0,19,CommonGimmick_Thron,70001,65,31,Position,"{""X"":65,""Y"":31}",0,180
db_area_40212_deploy_location.xlsm,b_0,20,CommonGimmick_Thron,70001,63,55,Position,"{""X"":63,""Y"":55}",0,180
db_area_40212_deploy_location.xlsm,b_0,21,CommonGimmick_Thron,70001,65,44,Position,"{""X"":65,""Y"":44}",0,180
db_area_40212_deploy_location.xlsm,b_0,22,CommonGimmick_Thron,70001,42,40,Position,"{""X"":42,""Y"":40}",0,180
db_area_40212_deploy_location.xlsm,b_0,23,CommonGimmick_Thron,70001,52,31,Position,"{""X"":52,""Y"":31}",0,180
db_area_40212_deploy_location.xlsm,b_0,24,CommonGimmick_Thron,70001,42,33,Position,"{""X"":42,""Y"":33}",0,180
db_area_40212_deploy_location.xlsm,b_0,25,CommonGimmick_Thron,70001,71,51,Position,"{""X"":71,""Y"":51}",0,180
db_area_40212_deploy_location.xlsm,b_0,26,CommonGimmick_Thron,70001,64,37,Position,"{""X"":64,""Y"":37}",0,180
db_area_40213_deploy_location.xlsm,b_0,1,E0,402060,70,56,Square,"{""X"":70,""Y"":56}",2,180
db_area_40213_deploy_location.xlsm,b_0,2,D0,402050,33,33,Square,"{""X"":33,""Y"":33}",2,180
db_area_40213_deploy_location.xlsm,b_0,3,E0,402060,75,58,Square,"{""X"":75,""Y"":58}",2,180
db_area_40213_deploy_location.xlsm,b_0,4,E0,402060,36,29,Square,"{""X"":36,""Y"":29}",2,180
db_area_40213_deploy_location.xlsm,b_0,5,E0,402060,32,26,Square,"{""X"":32,""Y"":26}",2,180
db_area_40213_deploy_location.xlsm,b_0,6,D0,402050,29,31,Square,"{""X"":29,""Y"":31}",2,180
db_area_40213_deploy_location.xlsm,b_0,7,D0,402050,72,47,Square,"{""X"":72,""Y"":47}",2,180
db_area_40213_deploy_location.xlsm,b_0,8,D0,402050,24,23,Square,"{""X"":24,""Y"":23}",2,180
db_area_40213_deploy_location.xlsm,b_0,9,E0,402060,22,29,Square,"{""X"":22,""Y"":29}",2,180
db_area_40213_deploy_location.xlsm,b_0,10,E0,402060,67,54,Square,"{""X"":67,""Y"":54}",2,180
db_area_40213_deploy_location.xlsm,b_0,11,E0,402060,80,62,Square,"{""X"":80,""Y"":62}",2,180
db_area_40213_deploy_location.xlsm,b_0,12,D0,402050,29,27,Square,"{""X"":29,""Y"":27}",2,180
db_area_40213_deploy_location.xlsm,b_0,13,E0,402060,36,35,Square,"{""X"":36,""Y"":35}",2,180
db_area_40213_deploy_location.xlsm,b_0,14,Elite1,402011,78,59,Square,"{""X"":78,""Y"":59}",2,180
db_area_40213_deploy_location.xlsm,b_0,15,CommonGimmick_Thron,70001,59,35,Position,"{""X"":59,""Y"":35}",0,180
db_area_40213_deploy_location.xlsm,b_0,16,CommonGimmick_Thron,70001,50,37,Position,"{""X"":50,""Y"":37}",0,180
db_area_40213_deploy_location.xlsm,b_0,17,CommonGimmick_Thron,70001,43,45,Position,"{""X"":43,""Y"":45}",0,180
db_area_40213_deploy_location.xlsm,b_0,18,CommonGimmick_Thron,70001,48,50,Position,"{""X"":48,""Y"":50}",0,180
db_area_40213_deploy_location.xlsm,b_0,19,CommonGimmick_Thron,70001,55,48,Position,"{""X"":55,""Y"":48}",0,180
db_area_40213_deploy_location.xlsm,b_0,20,CommonGimmick_Thron,70001,56,41,Position,"{""X"":56,""Y"":41}",0,180
db_area_40213_deploy_location.xlsm,b_0,21,CommonGimmick_Thron,70001,65,31,Position,"{""X"":65,""Y"":31}",0,180
db_area_40213_deploy_location.xlsm,b_0,22,CommonGimmick_Thron,70001,63,55,Position,"{""X"":63,""Y"":55}",0,180
db_area_40213_deploy_location.xlsm,b_0,23,CommonGimmick_Thron,70001,65,44,Position,"{""X"":65,""Y"":44}",0,180
db_area_40213_deploy_location.xlsm,b_0,24,CommonGimmick_Thron,70001,42,40,Position,"{""X"":42,""Y"":40}",0,180
db_area_40213_deploy_location.xlsm,b_0,25,CommonGimmick_Thron,70001,52,31,Position,"{""X"":52,""Y"":31}",0,180
db_area_40213_deploy_location.xlsm,b_0,26,CommonGimmick_Thron,70001,42,33,Position,"{""X"":42,""Y"":33}",0,180
db_area_40213_deploy_location.xlsm,b_0,27,CommonGimmick_Thron,70001,71,51,Position,"{""X"":71,""Y"":51}",0,180
db_area_40213_deploy_location.xlsm,b_0,28,CommonGimmick_Thron,70001,64,37,Position,"{""X"":64,""Y"":37}",0,180
db_area_40214_deploy_location.xlsm,b_0,1,F0,402070,70,56,Square,"{""X"":70,""Y"":56}",2,180
db_area_40214_deploy_location.xlsm,b_0,2,G0,402080,33,33,Square,"{""X"":33,""Y"":33}",2,180
db_area_40214_deploy_location.xlsm,b_0,3,F0,402070,75,58,Square,"{""X"":75,""Y"":58}",2,180
db_area_40214_deploy_location.xlsm,b_0,4,F0,402070,36,29,Square,"{""X"":36,""Y"":29}",2,180
db_area_40214_deploy_location.xlsm,b_0,5,G0,402080,32,26,Square,"{""X"":32,""Y"":26}",2,180
db_area_40214_deploy_location.xlsm,b_0,6,D1,402051,29,31,Square,"{""X"":29,""Y"":31}",2,180
db_area_40214_deploy_location.xlsm,b_0,7,D1,402051,72,47,Square,"{""X"":72,""Y"":47}",2,180
db_area_40214_deploy_location.xlsm,b_0,8,F0,402070,24,23,Square,"{""X"":24,""Y"":23}",2,180
db_area_40214_deploy_location.xlsm,b_0,9,G0,402080,22,29,Square,"{""X"":22,""Y"":29}",2,180
db_area_40214_deploy_location.xlsm,b_0,10,E1,402061,67,54,Square,"{""X"":67,""Y"":54}",2,180
db_area_40214_deploy_location.xlsm,b_0,11,E1,402061,80,62,Square,"{""X"":80,""Y"":62}",2,180
db_area_40214_deploy_location.xlsm,b_0,12,E1,402061,29,27,Square,"{""X"":29,""Y"":27}",2,180
db_area_40214_deploy_location.xlsm,b_0,13,E1,402061,36,35,Square,"{""X"":36,""Y"":35}",2,180
db_area_40214_deploy_location.xlsm,b_0,14,E1,402061,78,59,Square,"{""X"":78,""Y"":59}",2,180
db_area_40214_deploy_location.xlsm,b_0,15,D1,402051,83,57,Square,"{""X"":83,""Y"":57}",2,180
db_area_40214_deploy_location.xlsm,b_0,16,E1,402061,75,52,Square,"{""X"":75,""Y"":52}",2,180
db_area_40214_deploy_location.xlsm,b_0,17,G0,402080,26,26,Square,"{""X"":26,""Y"":26}",2,180
db_area_40214_deploy_location.xlsm,b_0,18,G0,402080,33,30,Square,"{""X"":33,""Y"":30}",2,180
db_area_40214_deploy_location.xlsm,b_0,19,CommonGimmick_Thron,70001,59,35,Position,"{""X"":59,""Y"":35}",0,180
db_area_40214_deploy_location.xlsm,b_0,20,CommonGimmick_Thron,70001,50,37,Position,"{""X"":50,""Y"":37}",0,180
db_area_40214_deploy_location.xlsm,b_0,21,CommonGimmick_Thron,70001,43,45,Position,"{""X"":43,""Y"":45}",0,180
db_area_40214_deploy_location.xlsm,b_0,22,CommonGimmick_Thron,70001,48,50,Position,"{""X"":48,""Y"":50}",0,180
db_area_40214_deploy_location.xlsm,b_0,23,CommonGimmick_Thron,70001,55,48,Position,"{""X"":55,""Y"":48}",0,180
db_area_40214_deploy_location.xlsm,b_0,24,CommonGimmick_Thron,70001,56,41,Position,"{""X"":56,""Y"":41}",0,180
db_area_40214_deploy_location.xlsm,b_0,25,CommonGimmick_Thron,70001,65,31,Position,"{""X"":65,""Y"":31}",0,180
db_area_40214_deploy_location.xlsm,b_0,26,CommonGimmick_Thron,70001,63,55,Position,"{""X"":63,""Y"":55}",0,180
db_area_40214_deploy_location.xlsm,b_0,27,CommonGimmick_Thron,70001,65,44,Position,"{""X"":65,""Y"":44}",0,180
db_area_40214_deploy_location.xlsm,b_0,28,CommonGimmick_Thron,70001,42,40,Position,"{""X"":42,""Y"":40}",0,180
db_area_40214_deploy_location.xlsm,b_0,29,CommonGimmick_Thron,70001,52,31,Position,"{""X"":52,""Y"":31}",0,180
db_area_40214_deploy_location.xlsm,b_0,30,CommonGimmick_Thron,70001,42,33,Position,"{""X"":42,""Y"":33}",0,180
db_area_40214_deploy_location.xlsm,b_0,31,CommonGimmick_Thron,70001,71,51,Position,"{""X"":71,""Y"":51}",0,180
db_area_40214_deploy_location.xlsm,b_0,32,CommonGimmick_Thron,70001,64,37,Position,"{""X"":64,""Y"":37}",0,180
db_area_40215_deploy_location.xlsm,b_0,1,A1,402021,70,56,Square,"{""X"":70,""Y"":56}",2,180
db_area_40215_deploy_location.xlsm,b_0,2,A2,402022,33,33,Square,"{""X"":33,""Y"":33}",2,180
db_area_40215_deploy_location.xlsm,b_0,3,A2,402022,75,58,Square,"{""X"":75,""Y"":58}",2,180
db_area_40215_deploy_location.xlsm,b_0,4,B1,402031,36,29,Square,"{""X"":36,""Y"":29}",2,180
db_area_40215_deploy_location.xlsm,b_0,5,A2,402022,32,26,Square,"{""X"":32,""Y"":26}",2,180
db_area_40215_deploy_location.xlsm,b_0,6,B1,402031,29,31,Square,"{""X"":29,""Y"":31}",2,180
db_area_40215_deploy_location.xlsm,b_0,7,B2,402032,72,47,Square,"{""X"":72,""Y"":47}",2,180
db_area_40215_deploy_location.xlsm,b_0,8,D1,402051,24,23,Square,"{""X"":24,""Y"":23}",2,180
db_area_40215_deploy_location.xlsm,b_0,9,D1,402051,22,29,Square,"{""X"":22,""Y"":29}",2,180
db_area_40215_deploy_location.xlsm,b_0,10,E1,402061,67,54,Square,"{""X"":67,""Y"":54}",2,180
db_area_40215_deploy_location.xlsm,b_0,11,E1,402061,80,62,Square,"{""X"":80,""Y"":62}",2,180
db_area_40215_deploy_location.xlsm,b_0,12,G0,402080,29,27,Square,"{""X"":29,""Y"":27}",2,180
db_area_40215_deploy_location.xlsm,b_0,13,F0,402070,36,35,Square,"{""X"":36,""Y"":35}",2,180
db_area_40215_deploy_location.xlsm,b_0,14,F0,402070,78,59,Square,"{""X"":78,""Y"":59}",2,180
db_area_40215_deploy_location.xlsm,b_0,15,G0,402080,83,57,Square,"{""X"":83,""Y"":57}",2,180
db_area_40215_deploy_location.xlsm,b_0,16,Elite0,402010,75,52,Square,"{""X"":75,""Y"":52}",2,180
db_area_40215_deploy_location.xlsm,b_0,17,Boss_1,402001,26,26,Square,"{""X"":26,""Y"":26}",2,180
db_area_40215_deploy_location.xlsm,b_0,18,CommonGimmick_Thron,70001,59,35,Position,"{""X"":59,""Y"":35}",0,180
db_area_40215_deploy_location.xlsm,b_0,19,CommonGimmick_Thron,70001,50,37,Position,"{""X"":50,""Y"":37}",0,180
db_area_40215_deploy_location.xlsm,b_0,20,CommonGimmick_Thron,70001,43,45,Position,"{""X"":43,""Y"":45}",0,180
db_area_40215_deploy_location.xlsm,b_0,21,CommonGimmick_Thron,70001,48,50,Position,"{""X"":48,""Y"":50}",0,180
db_area_40215_deploy_location.xlsm,b_0,22,CommonGimmick_Thron,70001,55,48,Position,"{""X"":55,""Y"":48}",0,180
db_area_40215_deploy_location.xlsm,b_0,23,CommonGimmick_Thron,70001,56,41,Position,"{""X"":56,""Y"":41}",0,180
db_area_40215_deploy_location.xlsm,b_0,24,CommonGimmick_Thron,70001,65,31,Position,"{""X"":65,""Y"":31}",0,180
db_area_40215_deploy_location.xlsm,b_0,25,CommonGimmick_Thron,70001,63,55,Position,"{""X"":63,""Y"":55}",0,180
db_area_40215_deploy_location.xlsm,b_0,26,CommonGimmick_Thron,70001,65,44,Position,"{""X"":65,""Y"":44}",0,180
db_area_40215_deploy_location.xlsm,b_0,27,CommonGimmick_Thron,70001,42,40,Position,"{""X"":42,""Y"":40}",0,180
db_area_40215_deploy_location.xlsm,b_0,28,CommonGimmick_Thron,70001,52,31,Position,"{""X"":52,""Y"":31}",0,180
db_area_40215_deploy_location.xlsm,b_0,29,CommonGimmick_Thron,70001,42,33,Position,"{""X"":42,""Y"":33}",0,180
db_area_40215_deploy_location.xlsm,b_0,30,CommonGimmick_Thron,70001,71,51,Position,"{""X"":71,""Y"":51}",0,180
db_area_40215_deploy_location.xlsm,b_0,31,CommonGimmick_Thron,70001,64,37,Position,"{""X"":64,""Y"":37}",0,180
db_area_40216_deploy_location.xlsm,b_0,1,F1,402071,70,56,Square,"{""X"":70,""Y"":56}",2,180
db_area_40216_deploy_location.xlsm,b_0,2,F1,402071,33,33,Square,"{""X"":33,""Y"":33}",2,180
db_area_40216_deploy_location.xlsm,b_0,3,F1,402071,75,58,Square,"{""X"":75,""Y"":58}",2,180
db_area_40216_deploy_location.xlsm,b_0,4,F1,402071,36,29,Square,"{""X"":36,""Y"":29}",2,180
db_area_40216_deploy_location.xlsm,b_0,5,G1,402081,32,26,Square,"{""X"":32,""Y"":26}",2,180
db_area_40216_deploy_location.xlsm,b_0,6,D1,402051,29,31,Square,"{""X"":29,""Y"":31}",2,180
db_area_40216_deploy_location.xlsm,b_0,7,G1,402081,72,47,Square,"{""X"":72,""Y"":47}",2,180
db_area_40216_deploy_location.xlsm,b_0,8,D1,402051,24,23,Square,"{""X"":24,""Y"":23}",2,180
db_area_40216_deploy_location.xlsm,b_0,9,E1,402061,22,29,Square,"{""X"":22,""Y"":29}",2,180
db_area_40216_deploy_location.xlsm,b_0,10,G1,402081,67,54,Square,"{""X"":67,""Y"":54}",2,180
db_area_40216_deploy_location.xlsm,b_0,11,G1,402081,80,62,Square,"{""X"":80,""Y"":62}",2,180
db_area_40216_deploy_location.xlsm,b_0,12,G1,402081,29,27,Square,"{""X"":29,""Y"":27}",2,180
db_area_40216_deploy_location.xlsm,b_0,13,G1,402081,36,35,Square,"{""X"":36,""Y"":35}",2,180
db_area_40216_deploy_location.xlsm,b_0,14,CommonGimmick_Thron,70001,59,35,Position,"{""X"":59,""Y"":35}",0,180
db_area_40216_deploy_location.xlsm,b_0,15,CommonGimmick_Thron,70001,50,37,Position,"{""X"":50,""Y"":37}",0,180
db_area_40216_deploy_location.xlsm,b_0,16,CommonGimmick_Thron,70001,43,45,Position,"{""X"":43,""Y"":45}",0,180
db_area_40216_deploy_location.xlsm,b_0,17,CommonGimmick_Thron,70001,48,50,Position,"{""X"":48,""Y"":50}",0,180
db_area_40216_deploy_location.xlsm,b_0,18,CommonGimmick_Thron,70001,55,48,Position,"{""X"":55,""Y"":48}",0,180
db_area_40216_deploy_location.xlsm,b_0,19,CommonGimmick_Thron,70001,56,41,Position,"{""X"":56,""Y"":41}",0,180
db_area_40216_deploy_location.xlsm,b_0,20,CommonGimmick_Thron,70001,65,31,Position,"{""X"":65,""Y"":31}",0,180
db_area_40216_deploy_location.xlsm,b_0,21,CommonGimmick_Thron,70001,63,55,Position,"{""X"":63,""Y"":55}",0,180
db_area_40216_deploy_location.xlsm,b_0,22,CommonGimmick_Thron,70001,65,44,Position,"{""X"":65,""Y"":44}",0,180
db_area_40216_deploy_location.xlsm,b_0,23,CommonGimmick_Thron,70001,42,40,Position,"{""X"":42,""Y"":40}",0,180
db_area_40216_deploy_location.xlsm,b_0,24,CommonGimmick_Thron,70001,52,31,Position,"{""X"":52,""Y"":31}",0,180
db_area_40216_deploy_location.xlsm,b_0,25,CommonGimmick_Thron,70001,42,33,Position,"{""X"":42,""Y"":33}",0,180
db_area_40216_deploy_location.xlsm,b_0,26,CommonGimmick_Thron,70001,71,51,Position,"{""X"":71,""Y"":51}",0,180
db_area_40216_deploy_location.xlsm,b_0,27,CommonGimmick_Thron,70001,64,37,Position,"{""X"":64,""Y"":37}",0,180
db_area_40217_deploy_location.xlsm,b_0,1,A2,402022,70,56,Square,"{""X"":70,""Y"":56}",2,180
db_area_40217_deploy_location.xlsm,b_0,2,A2,402022,33,33,Square,"{""X"":33,""Y"":33}",2,180
db_area_40217_deploy_location.xlsm,b_0,3,A2,402022,75,58,Square,"{""X"":75,""Y"":58}",2,180
db_area_40217_deploy_location.xlsm,b_0,4,A2,402022,36,29,Square,"{""X"":36,""Y"":29}",2,180
db_area_40217_deploy_location.xlsm,b_0,5,B2,402032,32,26,Square,"{""X"":32,""Y"":26}",2,180
db_area_40217_deploy_location.xlsm,b_0,6,B2,402032,29,31,Square,"{""X"":29,""Y"":31}",2,180
db_area_40217_deploy_location.xlsm,b_0,7,C2,402042,72,47,Square,"{""X"":72,""Y"":47}",2,180
db_area_40217_deploy_location.xlsm,b_0,8,B2,402032,24,23,Square,"{""X"":24,""Y"":23}",2,180
db_area_40217_deploy_location.xlsm,b_0,9,B2,402032,22,29,Square,"{""X"":22,""Y"":29}",2,180
db_area_40217_deploy_location.xlsm,b_0,10,C2,402042,67,54,Square,"{""X"":67,""Y"":54}",2,180
db_area_40217_deploy_location.xlsm,b_0,11,Elite1,402011,80,62,Square,"{""X"":80,""Y"":62}",2,180
db_area_40217_deploy_location.xlsm,b_0,12,Elite2,402012,29,27,Square,"{""X"":29,""Y"":27}",2,180
db_area_40217_deploy_location.xlsm,b_0,13,CommonGimmick_Thron,70001,59,35,Position,"{""X"":59,""Y"":35}",0,180
db_area_40217_deploy_location.xlsm,b_0,14,CommonGimmick_Thron,70001,50,37,Position,"{""X"":50,""Y"":37}",0,180
db_area_40217_deploy_location.xlsm,b_0,15,CommonGimmick_Thron,70001,43,45,Position,"{""X"":43,""Y"":45}",0,180
db_area_40217_deploy_location.xlsm,b_0,16,CommonGimmick_Thron,70001,48,50,Position,"{""X"":48,""Y"":50}",0,180
db_area_40217_deploy_location.xlsm,b_0,17,CommonGimmick_Thron,70001,55,48,Position,"{""X"":55,""Y"":48}",0,180
db_area_40217_deploy_location.xlsm,b_0,18,CommonGimmick_Thron,70001,56,41,Position,"{""X"":56,""Y"":41}",0,180
db_area_40217_deploy_location.xlsm,b_0,19,CommonGimmick_Thron,70001,65,31,Position,"{""X"":65,""Y"":31}",0,180
db_area_40217_deploy_location.xlsm,b_0,20,CommonGimmick_Thron,70001,63,55,Position,"{""X"":63,""Y"":55}",0,180
db_area_40217_deploy_location.xlsm,b_0,21,CommonGimmick_Thron,70001,65,44,Position,"{""X"":65,""Y"":44}",0,180
db_area_40217_deploy_location.xlsm,b_0,22,CommonGimmick_Thron,70001,42,40,Position,"{""X"":42,""Y"":40}",0,180
db_area_40217_deploy_location.xlsm,b_0,23,CommonGimmick_Thron,70001,52,31,Position,"{""X"":52,""Y"":31}",0,180
db_area_40217_deploy_location.xlsm,b_0,24,CommonGimmick_Thron,70001,42,33,Position,"{""X"":42,""Y"":33}",0,180
db_area_40217_deploy_location.xlsm,b_0,25,CommonGimmick_Thron,70001,71,51,Position,"{""X"":71,""Y"":51}",0,180
db_area_40217_deploy_location.xlsm,b_0,26,CommonGimmick_Thron,70001,64,37,Position,"{""X"":64,""Y"":37}",0,180
db_area_40218_deploy_location.xlsm,b_0,1,D2,402052,70,56,Square,"{""X"":70,""Y"":56}",2,180
db_area_40218_deploy_location.xlsm,b_0,2,D2,402052,33,33,Square,"{""X"":33,""Y"":33}",2,180
db_area_40218_deploy_location.xlsm,b_0,3,E2,402062,75,58,Square,"{""X"":75,""Y"":58}",2,180
db_area_40218_deploy_location.xlsm,b_0,4,F2,402072,36,29,Square,"{""X"":36,""Y"":29}",2,180
db_area_40218_deploy_location.xlsm,b_0,5,G2,402082,32,26,Square,"{""X"":32,""Y"":26}",2,180
db_area_40218_deploy_location.xlsm,b_0,6,F2,402072,29,31,Square,"{""X"":29,""Y"":31}",2,180
db_area_40218_deploy_location.xlsm,b_0,7,G2,402082,72,47,Square,"{""X"":72,""Y"":47}",2,180
db_area_40218_deploy_location.xlsm,b_0,8,E2,402062,24,23,Square,"{""X"":24,""Y"":23}",2,180
db_area_40218_deploy_location.xlsm,b_0,9,E2,402062,22,29,Square,"{""X"":22,""Y"":29}",2,180
db_area_40218_deploy_location.xlsm,b_0,10,G2,402082,67,54,Square,"{""X"":67,""Y"":54}",2,180
db_area_40218_deploy_location.xlsm,b_0,11,CommonGimmick_Thron,70001,59,35,Position,"{""X"":59,""Y"":35}",0,180
db_area_40218_deploy_location.xlsm,b_0,12,CommonGimmick_Thron,70001,50,37,Position,"{""X"":50,""Y"":37}",0,180
db_area_40218_deploy_location.xlsm,b_0,13,CommonGimmick_Thron,70001,43,45,Position,"{""X"":43,""Y"":45}",0,180
db_area_40218_deploy_location.xlsm,b_0,14,CommonGimmick_Thron,70001,48,50,Position,"{""X"":48,""Y"":50}",0,180
db_area_40218_deploy_location.xlsm,b_0,15,CommonGimmick_Thron,70001,55,48,Position,"{""X"":55,""Y"":48}",0,180
db_area_40218_deploy_location.xlsm,b_0,16,CommonGimmick_Thron,70001,56,41,Position,"{""X"":56,""Y"":41}",0,180
db_area_40218_deploy_location.xlsm,b_0,17,CommonGimmick_Thron,70001,65,31,Position,"{""X"":65,""Y"":31}",0,180
db_area_40218_deploy_location.xlsm,b_0,18,CommonGimmick_Thron,70001,63,55,Position,"{""X"":63,""Y"":55}",0,180
db_area_40218_deploy_location.xlsm,b_0,19,CommonGimmick_Thron,70001,65,44,Position,"{""X"":65,""Y"":44}",0,180
db_area_40218_deploy_location.xlsm,b_0,20,CommonGimmick_Thron,70001,42,40,Position,"{""X"":42,""Y"":40}",0,180
db_area_40218_deploy_location.xlsm,b_0,21,CommonGimmick_Thron,70001,52,31,Position,"{""X"":52,""Y"":31}",0,180
db_area_40218_deploy_location.xlsm,b_0,22,CommonGimmick_Thron,70001,42,33,Position,"{""X"":42,""Y"":33}",0,180
db_area_40218_deploy_location.xlsm,b_0,23,CommonGimmick_Thron,70001,71,51,Position,"{""X"":71,""Y"":51}",0,180
db_area_40218_deploy_location.xlsm,b_0,24,CommonGimmick_Thron,70001,64,37,Position,"{""X"":64,""Y"":37}",0,180
db_area_40219_deploy_location.xlsm,b_0,1,A1,402021,70,56,Square,"{""X"":70,""Y"":56}",2,180
db_area_40219_deploy_location.xlsm,b_0,2,A1,402021,33,33,Square,"{""X"":33,""Y"":33}",2,180
db_area_40219_deploy_location.xlsm,b_0,3,A1,402021,75,58,Square,"{""X"":75,""Y"":58}",2,180
db_area_40219_deploy_location.xlsm,b_0,4,A2,402022,36,29,Square,"{""X"":36,""Y"":29}",2,180
db_area_40219_deploy_location.xlsm,b_0,5,A1,402021,32,26,Square,"{""X"":32,""Y"":26}",2,180
db_area_40219_deploy_location.xlsm,b_0,6,A2,402022,29,31,Square,"{""X"":29,""Y"":31}",2,180
db_area_40219_deploy_location.xlsm,b_0,7,Elite0,402010,72,47,Square,"{""X"":72,""Y"":47}",2,180
db_area_40219_deploy_location.xlsm,b_0,8,B1,402031,24,23,Square,"{""X"":24,""Y"":23}",2,180
db_area_40219_deploy_location.xlsm,b_0,9,B2,402032,22,29,Square,"{""X"":22,""Y"":29}",2,180
db_area_40219_deploy_location.xlsm,b_0,10,D2,402052,67,54,Square,"{""X"":67,""Y"":54}",2,180
db_area_40219_deploy_location.xlsm,b_0,11,D2,402052,80,62,Square,"{""X"":80,""Y"":62}",2,180
db_area_40219_deploy_location.xlsm,b_0,12,D2,402052,29,27,Square,"{""X"":29,""Y"":27}",2,180
db_area_40219_deploy_location.xlsm,b_0,13,D2,402052,36,35,Square,"{""X"":36,""Y"":35}",2,180
db_area_40219_deploy_location.xlsm,b_0,14,Elite1,402011,78,59,Square,"{""X"":78,""Y"":59}",2,180
db_area_40219_deploy_location.xlsm,b_0,15,E2,402062,83,57,Square,"{""X"":83,""Y"":57}",2,180
db_area_40219_deploy_location.xlsm,b_0,16,E2,402062,75,52,Square,"{""X"":75,""Y"":52}",2,180
db_area_40219_deploy_location.xlsm,b_0,17,G2,402082,26,26,Square,"{""X"":26,""Y"":26}",2,180
db_area_40219_deploy_location.xlsm,b_0,18,D2,402052,33,30,Square,"{""X"":33,""Y"":30}",2,180
db_area_40219_deploy_location.xlsm,b_0,19,D2,402052,25,30,Square,"{""X"":25,""Y"":30}",2,180
db_area_40219_deploy_location.xlsm,b_0,20,Boss0,402000,22,26,Square,"{""X"":22,""Y"":26}",2,180
db_area_40219_deploy_location.xlsm,b_0,21,Boss1,402001,81,59,Square,"{""X"":81,""Y"":59}",2,180
db_area_40219_deploy_location.xlsm,b_0,22,E2,402062,80,55,Square,"{""X"":80,""Y"":55}",2,180
db_area_40219_deploy_location.xlsm,b_0,23,G2,402082,76,55,Square,"{""X"":76,""Y"":55}",2,180
db_area_40219_deploy_location.xlsm,b_0,24,CommonGimmick_Thron,70001,59,35,Position,"{""X"":59,""Y"":35}",0,180
db_area_40219_deploy_location.xlsm,b_0,25,CommonGimmick_Thron,70001,50,37,Position,"{""X"":50,""Y"":37}",0,180
db_area_40219_deploy_location.xlsm,b_0,26,CommonGimmick_Thron,70001,43,45,Position,"{""X"":43,""Y"":45}",0,180
